{'tip': '小贴士：“雨点横飞”：“雨”字中的点“丶”和横“一”飞走，剩“巾”，“先慢行”：“慢”字的前面行离（先为前），剩“曼”，合为“幔”。', 'mystery': '谜面：雨点横飞先慢行 （打一字）', 'answer': '谜底：幔'}
{'tip': '', 'mystery': '谜面：“繁红一夜经风雨” （民乐二）', 'answer': '谜底：吹打、花儿'}
{'tip': '', 'mystery': '谜面：“百卉千花了不存” （文化名人二）', 'answer': '谜底：那英、谢之光'}
{'tip': '', 'mystery': '谜面：“在天愿作比翼鸟，在地愿这连理枝” （视目）', 'answer': '谜底：绝对计划'}
{'tip': '', 'mystery': '谜面：“相逢一笑泯恩仇” （泊人）', 'answer': '谜底：乐和'}
{'tip': '', 'mystery': '谜面：排名落至次席，真是造化弄人 （首都）', 'answer': '谜底：亚伦'}
{'tip': '', 'mystery': '谜面：顾恺之，号称君子 （花名）', 'answer': '谜底：虎头兰'}
{'tip': '', 'mystery': '谜面：水是重点，勿要多口 （影目）', 'answer': '谜底：冰吻'}
{'tip': '', 'mystery': '谜面：点滴关注，派人介入 （商业词）', 'answer': '谜底：天价'}
{'tip': '', 'mystery': '谜面：全凭内援来带动，连进五球终出线 （税务名词）', 'answer': '谜底：滞纳金'}
{'tip': '', 'mystery': '谜面：后卫直插，充当前锋 （打一字）', 'answer': '谜底：针'}
{'tip': '', 'mystery': '谜面：“四季少了夏秋冬” （花名）', 'answer': '谜底：日日春'}
{'tip': '', 'mystery': '谜面：主动献爱心，共把新景绘 （打一字）', 'answer': '谜底：塞'}
{'tip': '', 'mystery': '谜面：朱程之说，了然于胸 （学科）', 'answer': '谜底：心理学'}
{'tip': '', 'mystery': '谜面：忆起昔日寺前别 （古诗名）', 'answer': '谜底：惜时'}
{'tip': '', 'mystery': '谜面：先几次请教，再常常请教 （四字称呼）', 'answer': '谜底：数学老师'}
{'tip': '', 'mystery': '谜面：眼睛一睁天已亮 （卷帘，四字商业用语）', 'answer': '谜底：明日开张'}
{'tip': '', 'mystery': '谜面：此残局要如何杀 （5字口语）', 'answer': '谜底：这下怎么死'}
{'tip': '', 'mystery': '谜面：心有大仁而易处 （打一成语）', 'answer': '谜底：千人一面'}
{'tip': '', 'mystery': '谜面：不见来人的模样 （打一成语）', 'answer': '谜底：一草一木'}
{'tip': '', 'mystery': '谜面：文人难当千夫长 （打一成语）', 'answer': '谜底：大仁大义'}
{'tip': '', 'mystery': '谜面：枫树林间雨后归 （声律启蒙一句）', 'answer': '谜底：雪对风'}
{'tip': '', 'mystery': '谜面：必须立刻当靓仔 （象棋术语2）', 'answer': '谜底：得马，上帅'}
{'tip': '', 'mystery': '谜面：自幼习得谈吐雅 （教育名词）', 'answer': '谜底：小学语文'}
{'tip': '', 'mystery': '谜面：望尽天涯独思君 （演员一）', 'answer': '谜底：王一'}
{'tip': '', 'mystery': '谜面：粉墙如初画廊中 （全国千强镇）', 'answer': '谜底：娄庄'}
{'tip': '', 'mystery': '谜面：“一点残红欲尽时” （明朝华侨）', 'answer': '谜底：寸玉'}
{'tip': '', 'mystery': '谜面：杨花飘落尽似冰 （饮品）', 'answer': '谜底：茶水'}
{'tip': '', 'mystery': '谜面：上元村屋华灯俏 （殡葬用语）', 'answer': '谜底：尸体火化'}
{'tip': '', 'mystery': '谜面：万古天下父母心 （数学符号四）', 'answer': '谜底：+―×÷'}
{'tip': '', 'mystery': '谜面：百花灿烂横岸上 （地理词）', 'answer': '谜底：火山岩'}
{'tip': '', 'mystery': '谜面：似乎带了帮奇人 （上楼，5字口语）', 'answer': '谜底：概率非常大'}
{'tip': '', 'mystery': '谜面：孙女离开北平了 （泛称）', 'answer': '谜底：好小子'}
{'tip': '', 'mystery': '谜面：山南水北旧津关 （长安八景一）', 'answer': '谜底：咸阳古渡'}
{'tip': '', 'mystery': '谜面：“驾一叶之扁舟，举匏樽以相属” （长安八景一）', 'answer': '谜底：曲江流饮'}
{'tip': '', 'mystery': '谜面：“颖阳春色似河阳” （城区花卉景点）', 'answer': '谜底：两区花城'}
{'tip': '', 'mystery': '谜面：“山在虚无缥缈间” （主题园艺景点）', 'answer': '谜底：海外大观'}
{'tip': '', 'mystery': '谜面：鹭鸶草上雪先化 （主题园艺景点）', 'answer': '谜底：丝路花雨'}
{'tip': '', 'mystery': '谜面：“不待金盘荐华屋” （主题园艺景点）', 'answer': '谜底：长安花谷'}
{'tip': '', 'mystery': '谜面：客里闲居三十载，菜圃浇灌是能手 （博览会简称）', 'answer': '谜底：西安世园会'}
{'tip': '', 'mystery': '谜面：长子得“三好”，“索尼”搬进门 （世园会形象代言人）', 'answer': '谜底：闫妮'}
{'tip': '', 'mystery': '谜面：枯砚偏留华荐上 （世园会吉祥物）', 'answer': '谜底：石榴花'}
{'tip': '', 'mystery': '谜面：“学得餐英堪不老” （世园会会徽）', 'answer': '谜底：长安花'}
{'tip': '', 'mystery': '谜面：这回一切全完了 （《三国演义》人物介绍语）', 'answer': '谜底：字文远'}
{'tip': '', 'mystery': '谜面：危难当头人乐观 （打一字）', 'answer': '谜底：欢'}
{'tip': '', 'mystery': '谜面：如遭败绩，必杀无疑 （中药冠量）', 'answer': '谜底：一克死不了'}
{'tip': '', 'mystery': '谜面：必须留影真晕人 （7字摄影统计语，卷帘）', 'answer': '谜底：大头照拍了不少'}
{'tip': '', 'mystery': '谜面：“普天之下，莫非王土；率土之滨，莫非王臣” （4字医学用语）', 'answer': '谜底：主治范围'}
{'tip': '', 'mystery': '谜面：“东西生日月，昼夜如转珠” （5字服药备用提示）', 'answer': '谜底：早晚各一粒'}
{'tip': '', 'mystery': '谜面：“塞北草生苏武泣” （7字戏曲用语，含数量及作家）', 'answer': '谜底：一出关汉卿悲剧'}
{'tip': '', 'mystery': '谜面：“起舞弄清影，何似在人间” （三字口语）', 'answer': '谜底：不可以'}
{'tip': '', 'mystery': '谜面：“大人占之：维熊维罴” （5字高校称谓）', 'answer': '谜底：体育系男生'}
{'tip': '', 'mystery': '谜面：心想自首求宽大 （打一成语）', 'answer': '谜底：息息相关'}
{'tip': '', 'mystery': '谜面：“人道武安狠且毒” （礼貌词二3+2，卷帘）', 'answer': '谜底：对不起白白'}
{'tip': '', 'mystery': '谜面：“夜半钟声到客船” （知名品牌）', 'answer': '谜底：西安晚报'}
{'tip': '', 'mystery': '谜面：首中九环，失一环，获一金 （陕西历史名人）', 'answer': '谜底：钟馗'}
{'tip': '', 'mystery': '谜面：“然床头捉刀人，此乃英雄也” （陕西历史名人二）', 'answer': '谜底：张仪、鉴真'}
{'tip': '', 'mystery': '谜面：“早起三朝当一工，常余一勺成千钟” （西安城门二）', 'answer': '谜底：尚勤门、尚俭门'}
{'tip': '', 'mystery': '谜面：三更枕前情心断 （陕西名胜卷帘）', 'answer': '谜底：青木川'}
{'tip': '', 'mystery': '谜面：马上丽人若飞仙 （陕西名胜）', 'answer': '谜底：骊山'}
{'tip': '', 'mystery': '谜面：尽日赏春山，离心怜秋水 （陕西山脉名）', 'answer': '谜底：秦岭'}
{'tip': '', 'mystery': '谜面：石崇昔作锦步障 （世园会景点）', 'answer': '谜底：丝绸之路'}
{'tip': '', 'mystery': '谜面：人穿西装三分帅 （世园会景点）', 'answer': '谜底：大师园'}
{'tip': '', 'mystery': '谜面：“若人了得推敲事” （世园会景点）', 'answer': '谜底：创意自然岛'}
{'tip': '', 'mystery': '谜面：“九死南荒吾不恨，兹游奇绝冠平生” （世园会景点）', 'answer': '谜底：乐活岛'}
{'tip': '', 'mystery': '谜面：六出飞降堆琼瑶，色胜腊梅洁无瑕 （长安八景一）', 'answer': '谜底：太白积雪'}
{'tip': '', 'mystery': '谜面：浊水清处鲽鱼游 （打一字）', 'answer': '谜底：蝶'}
{'tip': '', 'mystery': '谜面：大业未竟一人逝，白头高堂知音稀 （已故科学家）', 'answer': '谜底：朱光亚'}
{'tip': '', 'mystery': '谜面：亭中案先置，槛边月痕残 （机构简称）', 'answer': '谜底：安监局'}
{'tip': '', 'mystery': '谜面：观棋不语 （机构简称）', 'answer': '谜底：安监局'}
{'tip': '', 'mystery': '谜面：谢东山观棋 （机构简称）', 'answer': '谜底：安监局'}
{'tip': '', 'mystery': '谜面：矛头若对上面，来日可别后悔 （昆剧艺师名角）', 'answer': '谜底：茅恒'}
{'tip': '', 'mystery': '谜面：直至交心后，两人才离去 （僧众器用）', 'answer': '谜底：坐具'}
{'tip': '', 'mystery': '谜面：“当年三五舞太平” （陕西旅游名词）', 'answer': '谜底：长安八景'}
{'tip': '', 'mystery': '谜面：和合之初，真心相对 （陕西地理名词）', 'answer': '谜底：三秦'}
{'tip': '', 'mystery': '谜面：丫头，若两人真心为伴，需倾心以对，相互挂念 （陕北民歌）', 'answer': '谜底：兰花花'}
{'tip': '', 'mystery': '谜面：一记远射好漂亮 （影视作品）', 'answer': '谜底：美丽的大脚'}
{'tip': '', 'mystery': '谜面：“洒来花旋成” （陕西风味特产）', 'answer': '谜底：米酒'}
{'tip': '', 'mystery': '谜面：桑柘留存蚕食尽 （陕西特产）', 'answer': '谜底：石榴'}
{'tip': '', 'mystery': '谜面：“一见心如客得归” （陕西特产）', 'answer': '谜底：板栗'}
{'tip': '', 'mystery': '谜面：凉国公心怀四方 （陕西特产）', 'answer': '谜底：蓝田玉'}
{'tip': '', 'mystery': '谜面：山姆大叔之像 （韩国电影）', 'answer': '谜底：美人图'}
{'tip': '', 'mystery': '谜面：铜雀春深锁二乔 （韩国电影）', 'answer': '谜底：美人图'}
{'tip': '', 'mystery': '谜面：冲冠一怒为红颜 （韩国电影）', 'answer': '谜底：美人图'}
{'tip': '', 'mystery': '谜面：山中兰丛放，园外冬来临 （韩国电影）', 'answer': '谜底：美人图'}
{'tip': '', 'mystery': '谜面：解困化装到苏北，总有一日与夫逢 （酒名）', 'answer': '谜底：杏花春'}
{'tip': '', 'mystery': '谜面：五更天寒起变化，辗转心常系椿萱 （酒名）', 'answer': '谜底：杏花春'}
{'tip': '', 'mystery': '谜面：造化早莺鸣暖树，一川如睡雁行疏 （酒名）', 'answer': '谜底：杏花春'}
{'tip': '', 'mystery': '谜面：化装到幕前，果迷吕奉先 （酒名）', 'answer': '谜底：杏花春'}
{'tip': '', 'mystery': '谜面：水影空鸦飞鸿渺，远树旌旗立帐前 （二字俗语）', 'answer': '谜底：穿帮'}
{'tip': '', 'mystery': '谜面：画戟倒倚远树，牙旗遮蔽低空 （二字俗语）', 'answer': '谜底：穿帮'}
{'tip': '', 'mystery': '谜面：乘舟迎迓，空帐寿阳晚卸装 （二字俗语）', 'answer': '谜底：穿帮'}
{'tip': '', 'mystery': '谜面：阶前飞鸦鸟，帘开远树斜 （二字俗语）', 'answer': '谜底：穿帮'}
{'tip': '', 'mystery': '谜面：披巾寿阳雅空前 （二字俗语）', 'answer': '谜底：穿帮'}
{'tip': '', 'mystery': '谜面：含怒动口咬，耍骄而骂开 （词牌名）', 'answer': '谜底：念奴娇'}
{'tip': '', 'mystery': '谜面：一粒粟中藏世界 （网络名词）', 'answer': '谜底：微博'}
{'tip': '', 'mystery': '谜面：梁下候女虽未至，又叹妹空留世间 （打一字）', 'answer': '谜底：蝶'}
{'tip': '', 'mystery': '谜面：天蚕食尽老叶头 （打一字）', 'answer': '谜底：蝶'}
{'tip': '', 'mystery': '谜面：繁叶先剪喂虫来 （打一字）', 'answer': '谜底：蝶'}
{'tip': '', 'mystery': '谜面：撕毁其约，北宋灭亡高宗逃 （印刷名词）', 'answer': '谜底：折标'}
{'tip': '', 'mystery': '谜面：际归舟返，片刻到江门 （印刷名词）', 'answer': '谜底：润版'}
{'tip': '', 'mystery': '谜面：摆酒场后别俊人 （贵州小吃）', 'answer': '谜底：酸汤'}
{'tip': '', 'mystery': '谜面：雾中公园旧貌改，湖隐古月鹤蹁跹 （贵州小吃）', 'answer': '谜底：酸汤'}
{'tip': '', 'mystery': '谜面：酒散场后举目睃 （贵州小吃）', 'answer': '谜底：酸汤'}
{'tip': '', 'mystery': '谜面：置酒迷离肠先断，空中晚云动客心 （贵州小吃）', 'answer': '谜底：酸汤'}
{'tip': '', 'mystery': '谜面：酒后驱骏马，古荡苦别离 （贵州小吃）', 'answer': '谜底：酸汤'}
{'tip': '', 'mystery': '谜面：边陲一星暗，客心泣潼关 （贵州古镇）', 'answer': '谜底：隆里'}
{'tip': '', 'mystery': '谜面：张生山盟在，月下结同心 （贵州古镇）', 'answer': '谜底：青岩'}
{'tip': '', 'mystery': '谜面：清水出在山石间 （贵州古镇）', 'answer': '谜底：青岩'}
{'tip': '', 'mystery': '谜面：静处而无争，归山兮卧石 （贵州古镇）', 'answer': '谜底：青岩'}
{'tip': '', 'mystery': '谜面：寒烟先锁愁终结，岁末边陲叹飘游 （贵州名人）', 'answer': '谜底：邓恩铭'}
{'tip': '', 'mystery': '谜面：终岁阶前叹离乱，因心牵挂钟先生 （贵州名人）', 'answer': '谜底：邓恩铭'}
{'tip': '', 'mystery': '谜面：陌头又因秋色染，宫中夕照秋愁生 （贵州名人）', 'answer': '谜底：邓恩铭'}
{'tip': '', 'mystery': '谜面：艰险面前心坚定，首钢国外大名扬 （贵州名人）', 'answer': '谜底：邓恩铭'}
{'tip': '', 'mystery': '谜面：携子村前割禾穗 （谜友名）', 'answer': '谜底：李惠'}
{'tip': '', 'mystery': '谜面：月移阶前接女归 （谜友网名）', 'answer': '谜底：那拉'}
{'tip': '', 'mystery': '谜面：妍花尽头先生隐，西湖高士静无争 （谜友名）', 'answer': '谜底：邢华清'}
{'tip': '', 'mystery': '谜面：毁容之前几度错 （谜友网名）', 'answer': '谜底：谷风'}
{'tip': '', 'mystery': '谜面：一再迷糊认错 （谜目）', 'answer': '谜底：谜人二'}
{'tip': '', 'mystery': '谜面：揭阳岭 （聊目，秋千）', 'answer': '谜底：山市'}
{'tip': '', 'mystery': '谜面：“言未始有常” （动物）', 'answer': '谜底：小羊'}
{'tip': '', 'mystery': '谜面：南北苦征匡乱局，终出妙招定天下 （名人冠称谓）', 'answer': '谜底：超女王贝'}
{'tip': '', 'mystery': '谜面：石林一日游 （植物学用语）', 'answer': '谜底：禾本'}
{'tip': '', 'mystery': '谜面：兄先支校后称可，即日教者已退休 （少数民族名）', 'answer': '谜底：柯尔克孜'}
{'tip': '', 'mystery': '谜面：进京同赏光明月，顺川出游荡水波 （少数民族名）', 'answer': '谜底：景颇'}
{'tip': '', 'mystery': '谜面：若依其计，一定成功 （少数民族名）', 'answer': '谜底：基诺'}
{'tip': '', 'mystery': '谜面：痕迹尤存，心病消散 （岳阳楼记一句）', 'answer': '谜底：退亦忧'}
{'tip': '', 'mystery': '谜面：“更无一事到心中” （货币用语）', 'answer': '谜底：十元'}
{'tip': '', 'mystery': '谜面：“更想五年后” （字一）', 'answer': '谜底：志'}
{'tip': '', 'mystery': '谜面：“残柳参差舞” （字一）', 'answer': '谜底：槎'}
{'tip': '', 'mystery': '谜面：“时节又春半” （11笔字一）', 'answer': '谜底：唱'}
{'tip': '', 'mystery': '谜面：喝了一打过后，放纵乱来 （潮汕地名）', 'answer': '谜底：揭阳'}
{'tip': '', 'mystery': '谜面：悄然无声的进攻 （四字手机功能，卷帘）', 'answer': '谜底：打开静音'}
{'tip': '', 'mystery': '谜面：创业设厂，务先自立 （近代历史人物）', 'answer': '谜底：严复'}
{'tip': '', 'mystery': '谜面：早已一句散了，继而离恨生 （哲学用语）', 'answer': '谜底：局限性'}
{'tip': '', 'mystery': '谜面：始皇统一初归顺 （谜号）', 'answer': '谜底：百川'}
{'tip': '', 'mystery': '谜面：折梅园中云客心 （销售用语）', 'answer': '谜底：每条一元'}
{'tip': '', 'mystery': '谜面：“张三影” （口令三句）', 'answer': '谜底：一，一，一二一'}
{'tip': '', 'mystery': '谜面：“黄昏院落” （外货币冠量）', 'answer': '谜底：八日元'}
{'tip': '', 'mystery': '谜面：生死一觉一夕间 （字一）', 'answer': '谜底：牝'}
{'tip': '', 'mystery': '谜面：勘破前生念头，与子因缘起变 （四字热词）', 'answer': '谜底：太给力了'}
{'tip': '', 'mystery': '谜面：“一丝红罗订白首” （6笔字一）', 'answer': '谜底：玎'}
{'tip': '', 'mystery': '谜面：人间旧时杨花，寄予西北奴家 （文学名词）', 'answer': '谜底：易安体'}
{'tip': '', 'mystery': '谜面：儿心牵汉总心切，几番清泪谢先生 （流行观念）', 'answer': '谜底：沉没说'}
{'tip': '', 'mystery': '谜面：清风里，几度泪先垂；心牵汉，先后谈起总伤心 （流行观念）', 'answer': '谜底：沉没说'}
{'tip': '', 'mystery': '谜面：洒泪冢前开口叹，几番谈起不悦心 （流行观念）', 'answer': '谜底：沉没说'}
{'tip': '', 'mystery': '谜面：隐者自怡悦 （流行观念）', 'answer': '谜底：沉没说'}
{'tip': '', 'mystery': '谜面：帖子压后不高兴 （流行观念）', 'answer': '谜底：沉没说'}
{'tip': '', 'mystery': '谜面：阿芳心恨终消散 （布依婚俗）', 'answer': '谜底：浪哨'}
{'tip': '', 'mystery': '谜面：雅西山中兰花好 （中国谋略家）', 'answer': '谜底：姜子牙'}
{'tip': '', 'mystery': '谜面：千里传旧事，双方牵相思 （聊目）', 'answer': '谜底：骂鸭'}
{'tip': '', 'mystery': '谜面：现离撒种日更近 （汉族民间故事）', 'answer': '谜底：见和'}
{'tip': '', 'mystery': '谜面：乱拿供果 （汉族民间故事）', 'answer': '谜底：借米'}
{'tip': '', 'mystery': '谜面：伙同夫人折梅枝 （汉族民间故事）', 'answer': '谜底：侠女'}
{'tip': '', 'mystery': '谜面：一致晃头不理解 （数学分析名词）', 'answer': '谜底：环量'}
{'tip': '', 'mystery': '谜面：二丫头到！闪开 （篮球技战术词汇）', 'answer': '谜底：关门'}
{'tip': '', 'mystery': '谜面：查封了天上人间 （贬称）', 'answer': '谜底：日本仔'}
{'tip': '', 'mystery': '谜面：一再乞求入边地 （歌名）', 'answer': '谜底：气球'}
{'tip': '', 'mystery': '谜面：“天上参旗过” （佛教术语）', 'answer': '谜底：一子'}
{'tip': '', 'mystery': '谜面：被告有错在先，一人承担过失 （作家）', 'answer': '谜底：史铁生'}
{'tip': '', 'mystery': '谜面：计划布署后，运作差一人 （古文人并称）', 'answer': '谜底：储王'}
{'tip': '', 'mystery': '谜面：玉碎之间人吓着 （古代名菜）', 'answer': '谜底：天虾'}
{'tip': '', 'mystery': '谜面：一月末品种发错，下文之后召回了 （史书二）', 'answer': '谜底：明史、辽史'}
{'tip': '', 'mystery': '谜面：宫里敲起三更鼓 （古代名菜）', 'answer': '谜底：油豉'}
{'tip': '', 'mystery': '谜面：故宫外围城郭，首度装修落成 （古代数学家）', 'answer': '谜底：庄亨阳'}
{'tip': '', 'mystery': '谜面：理发刮脸后灯灭了 （核能专家）', 'answer': '谜底：何剑'}
{'tip': '', 'mystery': '谜面：写下五行终不够 （核能专家）', 'answer': '谜底：王驹'}
{'tip': '', 'mystery': '谜面：“莫道头今白” （少笔字）', 'answer': '谜底：人'}
{'tip': '', 'mystery': '谜面：出了对二出对四，对方又是先出完 （港澳文学家）', 'answer': '谜底：园园'}
{'tip': '', 'mystery': '谜面：获允车进京，盘缠要充足 （调味品品牌）', 'answer': '谜底：东古'}
{'tip': '', 'mystery': '谜面：斤斤计较，错了；不认六亲，更错 （江浙方言）', 'answer': '谜底：斩新'}
{'tip': '', 'mystery': '谜面：天空云里金刚变 （核能专家）', 'answer': '谜底：荣芳'}
{'tip': '', 'mystery': '谜面：“皇帝轮流做，明年到我家” （古代茶具名摘顶格）', 'answer': '谜底：筠笼'}
{'tip': '', 'mystery': '谜面：迎宾晚会上，人人开心笑 （古代茶具名）', 'answer': '谜底：火'}
{'tip': '', 'mystery': '谜面：西施标致冠吴中 （银行名词）', 'answer': '谜底：本票'}
{'tip': '', 'mystery': '谜面：落日楼头斜雁影 （歌手）', 'answer': '谜底：倮倮'}
{'tip': '', 'mystery': '谜面：困中抓点机遇，首次争取上岗 （贵州名胜）', 'answer': '谜底：梵净山'}
{'tip': '', 'mystery': '谜面：几点梅杏初争放，岭前冰水尽消融 （贵州名胜）', 'answer': '谜底：梵净山'}
{'tip': '', 'mystery': '谜面：旧貌全改变 （中国核能专家）', 'answer': '谜底：王大中'}
{'tip': '', 'mystery': '谜面：北看桥头尘土飞 （佛教名词）', 'answer': '谜底：小乘'}
{'tip': '', 'mystery': '谜面：春日别夫去驿前 （中国核能专家）', 'answer': '谜底：马一'}
{'tip': '', 'mystery': '谜面：“问君能有几多愁” （中国核能专家粉颈格、3+3）', 'answer': '谜底：李永江、常向东'}
{'tip': '', 'mystery': '谜面：“砍头不要紧，只要主义真” （中国核能专家）', 'answer': '谜底：夏志定'}
{'tip': '', 'mystery': '谜面：二度同游去南京 （咸阳人物）', 'answer': '谜底：高三'}
{'tip': '', 'mystery': '谜面：菜场前后复杂。着重关注后边 （江浙方言）', 'answer': '谜底：荡荡'}
{'tip': '', 'mystery': '谜面：将底搅动后，得盖上杯子 （许茹芸歌曲）', 'answer': '谜底：不一样了'}
{'tip': '', 'mystery': '谜面：到了山中会李耳 （水果）', 'answer': '谜底：椰子'}
{'tip': '', 'mystery': '谜面：杜绝此地来闲游 （国家）', 'answer': '谜底：也门'}
{'tip': '', 'mystery': '谜面：党中央牵念大西北 （新闻人物）', 'answer': '谜底：吴英'}
{'tip': '', 'mystery': '谜面：苦别十载离国内 （海外华人文学家）', 'answer': '谜底：叶苗'}
{'tip': '', 'mystery': '谜面：村寨前后各有别 （海外华人文学家）', 'answer': '谜底：和权'}
{'tip': '', 'mystery': '谜面：三度涉水购大米 （黑龙江地名）', 'answer': '谜底：泰来'}
{'tip': '', 'mystery': '谜面：径直风里去，摆手叹别离 （篮球技战术词汇）', 'answer': '谜底：中投'}
{'tip': '', 'mystery': '谜面：节前离宫中，西北去见儿 （辽宁地名）', 'answer': '谜底：营口市'}
{'tip': '', 'mystery': '谜面：山间花园建关北 （吉林地名）', 'answer': '谜底：四平'}
{'tip': '', 'mystery': '谜面：暗香飘飘星月乱 （远古名人）', 'answer': '谜底：丹朱'}
{'tip': '', 'mystery': '谜面：二人去北京，携子搞活动 （黑龙江地名）', 'answer': '谜底：孙吴'}
{'tip': '', 'mystery': '谜面：几经是非又成和 （辽宁地名）', 'answer': '谜底：凤城'}
{'tip': '', 'mystery': '谜面：念念不忘思心切 （海外华人文学家）', 'answer': '谜底：苗芒'}
{'tip': '', 'mystery': '谜面：虽是三把手，大小是个头 （吉林地名）', 'answer': '谜底：扶余'}
{'tip': '', 'mystery': '谜面：初夏到北京，山中兰半开 （中国作曲家）', 'answer': '谜底：王立平'}
{'tip': '', 'mystery': '谜面：到了之后，一一安排 （电视剧《乡村爱情》人物）', 'answer': '谜底：王云'}
{'tip': '', 'mystery': '谜面：联合新乡增后劲 （热词）', 'answer': '谜底：给力'}
{'tip': '', 'mystery': '谜面：“一半已成霜” （名法师）', 'answer': '谜底：雪相'}
{'tip': '', 'mystery': '谜面：“不杀不足以平民愤” （打一成语）', 'answer': '谜底：死气沉沉'}
{'tip': '', 'mystery': '谜面：取之于民，用之于民 （廉政准则名词一）', 'answer': '谜底：公共利益'}
{'tip': '', 'mystery': '谜面：如获至宝 （廉政准则人物）', 'answer': '谜底：况钟'}
{'tip': '', 'mystery': '谜面：古巴声明 （廉政准则人物）', 'answer': '谜底：陈希亮'}
{'tip': '', 'mystery': '谜面：“江夏世无双” （廉政准则人物）', 'answer': '谜底：黄霸'}
{'tip': '', 'mystery': '谜面："勇毅冠三军" （廉政准则人物）', 'answer': '谜底：黄霸'}
{'tip': '', 'mystery': '谜面："犹自显英雄" （廉政准则人物）', 'answer': '谜底：黄霸'}
{'tip': '', 'mystery': '谜面：金钱汇给客户 （廉政准则人物,下楼）', 'answer': '谜底：西门豹'}
{'tip': '', 'mystery': '谜面：东家对面住林冲 （廉政准则人物）', 'answer': '谜底：西门豹'}
{'tip': '', 'mystery': '谜面：地孤星文武兼备 （廉政准则人物）', 'answer': '谜底：汤斌'}
{'tip': '', 'mystery': '谜面：好处偏悭 （廉政准则名词一垂柳格）', 'answer': '谜底：不正当利益'}
{'tip': '', 'mystery': '谜面：也须费力铺张 （廉政准则名词一）', 'answer': '谜底：讲排场'}
{'tip': '', 'mystery': '谜面：渡口水流宽 （廉政准则名词一掉尾）', 'answer': '谜底：比阔气'}
{'tip': '', 'mystery': '谜面：喻以治道精 （廉政准则名词一）', 'answer': '谜底：形象工程'}
{'tip': '', 'mystery': '谜面：太极张三丰传人 （少笔字）', 'answer': '谜底：下'}
{'tip': '', 'mystery': '谜面：小别整天如泪人 （聊目）', 'answer': '谜底：犬灯'}
{'tip': '', 'mystery': '谜面：年前做点玉米花 （泊人）', 'answer': '谜底：杜兴'}
{'tip': '', 'mystery': '谜面：南麓村头约娇女 （海外华人文学家）', 'answer': '谜底：鹿桥'}
{'tip': '', 'mystery': '谜面：“嗣还自相戕” （晋江地名）', 'answer': '谜底：内坑'}
{'tip': '', 'mystery': '谜面：东方日升 （晋江地名）', 'answer': '谜底：青阳'}
{'tip': '', 'mystery': '谜面：太平洋 （晋江地名）', 'answer': '谜底：安海'}
{'tip': '', 'mystery': '谜面：秦镜高悬 （廉政准则名词一）', 'answer': '谜底：廉洁从政'}
{'tip': '', 'mystery': '谜面：揠苗助长 （廉政准则名词一）', 'answer': '谜底：突击提拔'}
{'tip': '', 'mystery': '谜面：巴豆 （廉政准则名词一）', 'answer': '谜底：提供便利'}
{'tip': '', 'mystery': '谜面：给点小费 （廉政准则名词一）', 'answer': '谜底：提供便利'}
{'tip': '', 'mystery': '谜面："子夏之徒谁定论” （廉政准则名词一）', 'answer': '谜底：自我批评'}
{'tip': '', 'mystery': '谜面：对别人赞不绝口 （廉政准则名词一）', 'answer': '谜底：自我批评'}
{'tip': '', 'mystery': '谜面：云长随待唯周仓 （廉政准则名词一）', 'answer': '谜底：显失公平'}
{'tip': '', 'mystery': '谜面：瓜田不纳履。 （廉政准则名词一）', 'answer': '谜底：脱离实际'}
{'tip': '', 'mystery': '谜面：爱人爱己爱天下。 （廉政准则名词一）', 'answer': '谜底：任人唯亲'}
{'tip': '', 'mystery': '谜面：买卖水货，欺诈顾客。 （廉政准则名词一）', 'answer': '谜底：营私舞弊'}
{'tip': '', 'mystery': '谜面：国家经济形势好。 （廉政准则名词一）', 'answer': '谜底：公共利益'}
{'tip': '', 'mystery': '谜面：工资普涨 （廉政准则名词一）', 'answer': '谜底：公共利益'}
{'tip': '', 'mystery': '谜面：冰魄似水净 （晋江地名）', 'answer': '谜底：灵源'}
{'tip': '', 'mystery': '谜面：酒后一起醉死了 （晋江地名）', 'answer': '谜底：西园'}
{'tip': '', 'mystery': '谜面：秋来与客下江东 （晋江地名）', 'answer': '谜底：西滨'}
{'tip': '', 'mystery': '谜面：“树树花如雪”” （晋江地名）', 'answer': '谜底：英林'}
{'tip': '', 'mystery': '谜面：冻解西岩雨飘雪 （晋江地名）', 'answer': '谜底：东石'}
{'tip': '', 'mystery': '谜面：同室操戈 （晋江地名）', 'answer': '谜底：内坑'}
{'tip': '', 'mystery': '谜面：定陵松柏郁青青 （晋江籍谜家,掉尾）', 'answer': '谜底：邱春木'}
{'tip': '', 'mystery': '谜面：“岂有豪情似旧时” （晋江谜协理事）', 'answer': '谜底：张志雄'}
{'tip': '', 'mystery': '谜面：“三十曰壮” （晋江谜协理事）', 'answer': '谜底：陈盛强'}
{'tip': '', 'mystery': '谜面：青松傲霜色愈新 （晋江谜协理事）', 'answer': '谜底：林荣辉'}
{'tip': '', 'mystery': '谜面：“斜阳红隐霜树” （晋江谜协理事）', 'answer': '谜底：林荣辉'}
{'tip': '', 'mystery': '谜面：重睹天日 （晋江谜协理事）', 'answer': '谜底：张加阳'}
