{'tip': '小贴士：谜底要顿读作“书生，气十足”。“书生”别解为“对书本陌生”。', 'mystery': '谜面：课文背不出怒火满腹 （打五字口语）', 'answer': '谜底：书生气十足'}
{'tip': '', 'mystery': '谜面：风戏酒帘桃红处 （打俗语三字）', 'answer': '谜底：耍花招'}
{'tip': '', 'mystery': '谜面：父亲和老师 （打俗语四字）', 'answer': '谜底：严加管教'}
{'tip': '', 'mystery': '谜面：下水道 （打俗语三字）', 'answer': '谜底：没说的'}
{'tip': '', 'mystery': '谜面：想问 （打俗语三字）', 'answer': '谜底：千里眼'}
{'tip': '', 'mystery': '谜面：务必成双结伴走 （打俗语四字）', 'answer': '谜底：绝对不行'}
{'tip': '', 'mystery': '谜面：细雨连绵添烦恼 （打俗语四字）', 'answer': '谜底：毛毛躁躁'}
{'tip': '', 'mystery': '谜面：下肢麻木 （打俗语三字）', 'answer': '谜底：不知足'}
{'tip': '', 'mystery': '谜面：喜欢天凉再玩耍 （打俗语四字）', 'answer': '谜底：好不热闹'}
{'tip': '', 'mystery': '谜面：下嫁 （打俗语三字）', 'answer': '谜底：配不上'}
{'tip': '', 'mystery': '谜面：仙逝 （打俗语三字）', 'answer': '谜底：不留神'}
{'tip': '', 'mystery': '谜面：小会 （打俗语四字）', 'answer': '谜底：不大可能'}
{'tip': '', 'mystery': '谜面：独酌芳春酒 （打一俗语）', 'answer': '谜底：与人无干'}
{'tip': '小贴士：“面”别解为“面见、会面”。', 'mystery': '谜面：思儿心切 （打俗语三字）', 'answer': '谜底：要面子'}
{'tip': '', 'mystery': '谜面：撕去假面具 （打俗语四字）', 'answer': '谜底：扯皮现象'}
{'tip': '', 'mystery': '谜面：四海翻腾云水怒 （打俗语五字）', 'answer': '谜底：好大的气派'}
{'tip': '', 'mystery': '谜面：送行装 （打俗语五字）', 'answer': '谜底：别来这一套'}
{'tip': '', 'mystery': '谜面：挟天子以令诸侯 （打五字常言）', 'answer': '谜底：掌握主动权'}
{'tip': '', 'mystery': '谜面：享乐在后 （打俗语三字）', 'answer': '谜底：吃苦头'}
{'tip': '', 'mystery': '谜面：消防器材勤检查 （打俗语五字）', 'answer': '谜底：时刻准备着'}
{'tip': '', 'mystery': '谜面：小分 （打俗语三字）', 'answer': '谜底：不大离'}
{'tip': '', 'mystery': '谜面：问君何故陷囹圄 （打俗语五字）', 'answer': '谜底：关你什么事'}
{'tip': '', 'mystery': '谜面：西方合作 （打俗语四字）', 'answer': '谜底：金口难开'}
{'tip': '', 'mystery': '谜面：下十二道金牌 （打俗语三字）', 'answer': '谜底：打招呼'}
{'tip': '', 'mystery': '谜面：向下用力 （打俗语四字）', 'answer': '谜底：使不上劲'}
{'tip': '小贴士：说的是过去。', 'mystery': '谜面：叙旧 （打四字口语）', 'answer': '谜底：说得过去'}
{'tip': '', 'mystery': '谜面：揠苗助长 （打俗语三字）', 'answer': '谜底：巴不得'}
{'tip': '', 'mystery': '谜面：业余爱好灯谜 （打三字俗语二）', 'answer': '谜底：空欢喜，纸老虎'}
{'tip': '', 'mystery': '谜面：西装广告 （打俗语三字）', 'answer': '谜底：客套话'}
{'tip': '', 'mystery': '谜面：下无插针之地 （打俗语三字）', 'answer': '谜底：没着落'}
{'tip': '', 'mystery': '谜面：相约在年 （打俗语四字）', 'answer': '谜底：后会有期'}
{'tip': '', 'mystery': '谜面：下河湿脚 （打俗语四字）', 'answer': '谜底：涉足不深'}
{'tip': '', 'mystery': '谜面：仙袂飘飘举 （打俗语三字）', 'answer': '谜底：裙带风'}
{'tip': '', 'mystery': '谜面：相思独掩门 （打俗语三字）', 'answer': '谜底：想不开'}
{'tip': '', 'mystery': '谜面：小处放手 （打俗语三字）', 'answer': '谜底：抓大头'}
{'tip': '', 'mystery': '谜面：小巷夜话 （打俗语四字）', 'answer': '谜底：弄不明白'}
{'tip': '', 'mystery': '谜面：行情消息 （打俗语五字）', 'answer': '谜底：听价无看货'}
{'tip': '', 'mystery': '谜面：生水不能喝 （打俗语三字）', 'answer': '谜底：吃得开'}
{'tip': '', 'mystery': '谜面：失惊 （打俗语三字）', 'answer': '谜底：怪不得'}
{'tip': '', 'mystery': '谜面：失望人喜见光明 （打俗语四字）', 'answer': '谜底：盲目乐观'}
{'tip': '', 'mystery': '谜面：小雨来得正是时候 （打俗语四字）', 'answer': '谜底：落得便宜'}
{'tip': '', 'mystery': '谜面：一处 （打俗语四字）', 'answer': '谜底：天下大治'}
{'tip': '', 'mystery': '谜面：一服见效 （打四字俗语）', 'answer': '谜底：对症下药'}
{'tip': '', 'mystery': '谜面：乡音无改鬓毛衰 （打俗语四字）', 'answer': '谜底：发生变化'}
{'tip': '', 'mystery': '谜面：小不点儿 （打俗语四字）', 'answer': '谜底：大放光明'}
{'tip': '', 'mystery': '谜面：小结 （打俗语三字）', 'answer': '谜底：大不了'}
{'tip': '', 'mystery': '谜面：淹死数十人，领导被拘审。 （打五字口语）', 'answer': '谜底：没多大关系'}
{'tip': '', 'mystery': '谜面：爻 （打俗语四字）', 'answer': '谜底：错上加错'}
{'tip': '', 'mystery': '谜面：一伙懒汉，此谜用心便能猜中。 （打俗语四字）', 'answer': '谜底：各不相干'}
{'tip': '小贴士：“相”别解为丞相。', 'mystery': '谜面：萧何佐汉功卓著 （打俗语四字）', 'answer': '谜底：相当不错'}
{'tip': '', 'mystery': '谜面：小便入池 （打俗语五字）', 'answer': '谜底：肥水不外流'}
{'tip': '', 'mystery': '谜面：兄弟阋于墙 （打俗语四字）', 'answer': '谜底：内在冲突'}
{'tip': '', 'mystery': '谜面：也 （打俗语四字）', 'answer': '谜底：是非之地'}
{'tip': '', 'mystery': '谜面：一封朝奏九重天，夕贬潮阳路八千。 （打俗语四字）', 'answer': '谜底：说得过去'}
{'tip': '', 'mystery': '谜面：一技在身 （打台湾谚语）', 'answer': '谜底：十艺九不成'}
{'tip': '', 'mystery': '谜面：晓行夜宿 （打俗语五字）', 'answer': '谜底：赶早不赶晚'}
{'tip': '小贴士：谜底别解为“不好的念想”。', 'mystery': '谜面：邪念 （打俗语四字）', 'answer': '谜底：不好意思'}
{'tip': '', 'mystery': '谜面：新的一年活而不乱 （打俗语六字）', 'answer': '谜底：丁是丁卯是卯'}
{'tip': '', 'mystery': '谜面：找个丈夫说说话 （打四字俗语）', 'answer': '谜底：讨个公道'}
{'tip': '', 'mystery': '谜面：血色素 （打俗语四字）', 'answer': '谜底：白里透红'}
{'tip': '', 'mystery': '谜面：一人 （打俗语三字）', 'answer': '谜底：大变样'}
{'tip': '', 'mystery': '谜面：焱 （打俗语五字）', 'answer': '谜底：人多点子多'}
{'tip': '', 'mystery': '谜面：样子敦厚，免以起诉。 （打五字口语）', 'answer': '谜底：实在没办法'}
{'tip': '', 'mystery': '谜面：生着忏逆儿 （打俗语三字）', 'answer': '谜底：出乱子'}
{'tip': '', 'mystery': '谜面：诗仙锁眉觅佳句 （打俗语四字）', 'answer': '谜底：白费心机'}
{'tip': '', 'mystery': '谜面：十二瓦灯管 （打俗语三字）', 'answer': '谜底：打光棍'}
{'tip': '', 'mystery': '谜面：十里长亭送寒衣 （打俗语五字）', 'answer': '谜底：别来这一套'}
{'tip': '', 'mystery': '谜面：休书 （打俗语三字）', 'answer': '谜底：假斯文'}
{'tip': '', 'mystery': '谜面：血化三年碧 （打俗语四字）', 'answer': '谜底：弘扬正气'}
{'tip': '', 'mystery': '谜面：一片鼻息如雷鸣 （打五字俗语）', 'answer': '谜底：群众呼声高'}
{'tip': '', 'mystery': '谜面：一人领先，三人居中，七人随后。 （打三字常言俗语）', 'answer': '谜底：大众化'}
{'tip': '', 'mystery': '谜面：一日不见，如隔三秋。 （打俗语三字）', 'answer': '谜底：别难过'}
{'tip': '', 'mystery': '谜面：阎王爷嫁女 （打三字俗语）', 'answer': '谜底：鬼才要'}
{'tip': '小贴士：“气”从四面八方来。', 'mystery': '谜面：八面透风 （打六字俗语）', 'answer': '谜底：气不打一处来'}
{'tip': '', 'mystery': '谜面：新岁东风第一枝 （打俗语四字）', 'answer': '谜底：年过花甲'}
{'tip': '', 'mystery': '谜面：胸怀全球 （打俗语四字）', 'answer': '谜底：内心世界'}
{'tip': '', 'mystery': '谜面：循环论 （打俗语五字）', 'answer': '谜底：说话兜圈子'}
{'tip': '', 'mystery': '谜面：仰首观赏日全食 （打俗语四字）', 'answer': '谜底：面上无光'}
{'tip': '', 'mystery': '谜面：一日之计在于晨 （打俗语二）', 'answer': '谜底：天晓得，算盘'}
{'tip': '', 'mystery': '谜面：一休 （打俗语四字）', 'answer': '谜底：体制改革'}
{'tip': '', 'mystery': '谜面：伊索寓言 （打三字俗语二）', 'answer': '谜底：第三者，无所谓'}
{'tip': '', 'mystery': '谜面：以为成实地，然此招甫出，大龙愤死。 （打六字俗语）', 'answer': '谜底：空有一手绝活'}
{'tip': '', 'mystery': '谜面：下头接上头，双方初颔首。 （打五字常用语）', 'answer': '谜底：两个基本点'}
{'tip': '', 'mystery': '谜面：先天下之忧 （打俗语三字）', 'answer': '谜底：吃苦头'}
{'tip': '', 'mystery': '谜面：现已实现小康 （打俗语三字）', 'answer': '谜底：别难过'}
{'tip': '', 'mystery': '谜面：削价出售辞典 （打俗语四字）', 'answer': '谜底：处理不当'}
{'tip': '', 'mystery': '谜面：小白灭兄独得齐 （打俗语四字）', 'answer': '谜底：避免纠纷'}
{'tip': '', 'mystery': '谜面：小荷才露尖尖角 （打俗语三字）', 'answer': '谜底：出花头'}
{'tip': '', 'mystery': '谜面：小巷终日黑幽幽 （打俗语四字）', 'answer': '谜底：弄不明白'}
{'tip': '', 'mystery': '谜面：熊掌驼蹄 （打俗语四字）', 'answer': '谜底：毛手毛脚'}
{'tip': '', 'mystery': '谜面：薪不尽，则火不止。 （打俗语四字）', 'answer': '谜底：有钱烧的'}
{'tip': '', 'mystery': '谜面：雄鸡一唱醒万家 （打俗语四字）', 'answer': '谜底：无所不晓'}
{'tip': '', 'mystery': '谜面：雪泥鸿爪 （打六字俗语）', 'answer': '谜底：一步一个脚印'}
{'tip': '', 'mystery': '谜面：一半脸儿 （打俗语四字）', 'answer': '谜底：不够全面'}
{'tip': '', 'mystery': '谜面：一方催阵，一方收兵。 （打六字俗语）', 'answer': '谜底：当面锣对面鼓'}
{'tip': '', 'mystery': '谜面：一片冰心在玉壶 （打俗语四字）', 'answer': '谜底：肚里明白'}
{'tip': '', 'mystery': '谜面：动迁户 （打一常言俗语三字）', 'answer': '谜底：行家'}
{'tip': '', 'mystery': '谜面：舌边如绽春雷 （打一常言俗语四字）', 'answer': '谜底：人口爆炸'}
{'tip': '', 'mystery': '谜面：应笑犊儿多顽劣，莫怨清风乱翻书。 （打俗语六字）', 'answer': '谜底：牛皮不是吹的'}
{'tip': '', 'mystery': '谜面：雪上空留马行处 （打俗语四字）', 'answer': '谜底：白跑一趟'}
{'tip': '', 'mystery': '谜面：验印 （打俗语三字）', 'answer': '谜底：试金石'}
{'tip': '', 'mystery': '谜面：养在深闺人未识 （打俗语五字）', 'answer': '谜底：秀才不出门'}
{'tip': '', 'mystery': '谜面：夜来棋局开 （打俗语六字）', 'answer': '谜底：这不是明摆着'}
{'tip': '', 'mystery': '谜面：情侣装 （打六字俗语）', 'answer': '谜底：阴一套，阳一套'}
{'tip': '', 'mystery': '谜面：夜色多美好 （打俗语三字）', 'answer': '谜底：黑里俏'}
{'tip': '', 'mystery': '谜面：一白遮十丑 （打俗语四字）', 'answer': '谜底：说的好听'}
{'tip': '', 'mystery': '谜面：一定改正错误 （打俗语三字）', 'answer': '谜底：过得去'}
{'tip': '', 'mystery': '谜面：一生献给远洋事业 （打俗语四字）', 'answer': '谜底：付诸流水'}
{'tip': '', 'mystery': '谜面：一语每撩君绝倒 （打台湾谚语）', 'answer': '谜底：嘴笑目笑'}
{'tip': '', 'mystery': '谜面：引壶觞以自酌 （打五字常言俗语）', 'answer': '谜底：与你不相干'}
{'tip': '', 'mystery': '谜面：有没拿回扣，全都说清楚。 （打俗语十字）', 'answer': '谜底：不吃白不吃，吃了也白吃'}
{'tip': '', 'mystery': '谜面：与其扬汤止沸，莫若釜底抽薪。 （打三字口语二）', 'answer': '谜底：想不开，别发火'}
{'tip': '', 'mystery': '谜面：只靠磨教授，休想混及格。 （打俗语四字）', 'answer': '谜底：但求无过'}
{'tip': '', 'mystery': '谜面：小脚穿大鞋 （打俗语三字）', 'answer': '谜底：不满足'}
{'tip': '', 'mystery': '谜面：小时了了 （打三字口语）', 'answer': '谜底：少而精'}
{'tip': '', 'mystery': '谜面：小舟从此逝 （打三字口语）', 'answer': '谜底：划不来'}
{'tip': '', 'mystery': '谜面：些些情性尚雏年 （打三字口语）', 'answer': '谜底：孩子气'}
{'tip': '', 'mystery': '谜面：休提乾康盛世，莫讲永乐年华。 （打俗语六字）', 'answer': '谜底：说不清道不明'}
{'tip': '', 'mystery': '谜面：选拔优秀人才 （打俗语四字）', 'answer': '谜底：见好就收'}
{'tip': '', 'mystery': '谜面：雪拥蓝关马停蹄 （打七字口语）', 'answer': '谜底：这一下可不得了'}
{'tip': '', 'mystery': '谜面：斜视 （打俗语四字）', 'answer': '谜底：看不顺眼'}
{'tip': '', 'mystery': '谜面：文明教育工作者 （打俗语四字）', 'answer': '谜底：职业道德'}
{'tip': '', 'mystery': '谜面：问渠哪得清如许 （打俗语三字）', 'answer': '谜底：有派头'}
{'tip': '', 'mystery': '谜面：无人相助反清闲 （打俗语三字）', 'answer': '谜底：帮倒忙'}
{'tip': '', 'mystery': '谜面：文火 （打俗语三字）', 'answer': '谜底：书生气'}
{'tip': '', 'mystery': '谜面：卧看牵牛织女星 （打俗语三字）', 'answer': '谜底：瞧不起'}
{'tip': '', 'mystery': '谜面：五月黄梅天 （打俗语三字）', 'answer': '谜底：难为情'}
{'tip': '', 'mystery': '谜面：下江东战船蔽日，走华容烈焰冲天。 （打俗语六字）', 'answer': '谜底：水里来火里去'}
{'tip': '', 'mystery': '谜面：掀一掀，烧半天。 （打俗语四字）', 'answer': '谜底：揭不开锅'}
{'tip': '', 'mystery': '谜面：潇洒入市，持仓而涨。 （打俗语六字）', 'answer': '谜底：玩于股掌之上'}
{'tip': '', 'mystery': '谜面：行行雁阵越山海 （打俗语四字）', 'answer': '谜底：人人过关'}
{'tip': '', 'mystery': '谜面：妖言 （打俗语四字）', 'answer': '谜底：精于此道'}
{'tip': '', 'mystery': '谜面：夜半临深池 （打俗语五字）', 'answer': '谜底：不看不知道'}
{'tip': '', 'mystery': '谜面：未知故乡在何方 （打俗语五字）', 'answer': '谜底：人生地不熟'}
{'tip': '', 'mystery': '谜面：小拳头 （打俗语四字）', 'answer': '谜底：把握不大'}
{'tip': '', 'mystery': '谜面：胸怀全世界 （打俗语三字）', 'answer': '谜底：想得宽'}
{'tip': '', 'mystery': '谜面：研究微生物 （打俗语五字）', 'answer': '谜底：做过细工作'}
{'tip': '小贴士：失业者想要一份工作。', 'mystery': '谜面：失业者的心愿 （打四字俗语）', 'answer': '谜底：思想工作'}
{'tip': '', 'mystery': '谜面：天黑燃烛 （打俗语五字）', 'answer': '谜底：有点不明白'}
{'tip': '', 'mystery': '谜面：为隔海同胞演出 （打俗语四字）', 'answer': '谜底：唱对台戏'}
{'tip': '', 'mystery': '谜面：惟喜裙窄透体秀 （打三字俗语）', 'answer': '谜底：摆阔气'}
{'tip': '', 'mystery': '谜面：文姬归汉 （打俗语三字）', 'answer': '谜底：别胡来'}
{'tip': '', 'mystery': '谜面：我独不得出 （打俗语四字）', 'answer': '谜底：有关单位'}
{'tip': '', 'mystery': '谜面：无所事事 （打俗语六字）', 'answer': '谜底：工作没做到家'}
{'tip': '', 'mystery': '谜面：仙人乘风去 （打俗语四字）', 'answer': '谜底：气度不凡'}
{'tip': '', 'mystery': '谜面：仰光俯瞰 （打七字俗语）', 'answer': '谜底：抬头不见低头见'}
{'tip': '', 'mystery': '谜面：一杯一杯复一杯 （打俗语五字）', 'answer': '谜底：脱不了干系'}
{'tip': '小贴士：“九毛加一毛”等于“十毛”。', 'mystery': '谜面：九毛加一毛 （打一俗语）', 'answer': '谜底：时髦'}
{'tip': '', 'mystery': '谜面：茫茫朝雾吞轻棹，殷殷晚霞吐扁舟。 （打十字常言）', 'answer': '谜底：白刀子进去，红刀子出来'}
{'tip': '', 'mystery': '谜面：门卫工作事不多 （打三字口语）', 'answer': '谜底：守活寡'}
{'tip': '', 'mystery': '谜面：面包 （打俗语三字）', 'answer': '谜底：不露脸'}
{'tip': '', 'mystery': '谜面：妙手丹青呼欲出 （打俗语三字）', 'answer': '谜底：图快活'}
{'tip': '', 'mystery': '谜面：汤未煮沸便掀盖 （打四字俗语）', 'answer': '谜底：揭不开锅'}
{'tip': '', 'mystery': '谜面：天垮下来擎得起 （打俗语四字）', 'answer': '谜底：大力支持'}
{'tip': '', 'mystery': '谜面：吐出为长虹 （打俗语五字）', 'answer': '谜底：好大的口气'}
{'tip': '', 'mystery': '谜面：晚婚 （打俗语四字）', 'answer': '谜底：暗中作对'}
{'tip': '', 'mystery': '谜面：万紫千红总是春 （打俗语四字）', 'answer': '谜底：酒色过多'}
{'tip': '', 'mystery': '谜面：卧床静滴 （打俗语三字）', 'answer': '谜底：输不起'}
{'tip': '', 'mystery': '谜面：鲜见内行乱画圈 （打俗语四字）', 'answer': '谜底：稀里糊涂'}
{'tip': '', 'mystery': '谜面：相对无言 （打俗语四字）', 'answer': '谜底：二话不说'}
{'tip': '', 'mystery': '谜面：风雪来得骤 （打俗语三字）', 'answer': '谜底：冷不防'}
{'tip': '', 'mystery': '谜面：妇女节前夕启航 （打俗语三字）', 'answer': '谜底：三七开'}
{'tip': '', 'mystery': '谜面：感冒清 （打四字常言）', 'answer': '谜底：有伤风化'}
{'tip': '', 'mystery': '谜面：兄弟般的友谊 （打俗语四字）', 'answer': '谜底：情同手足'}
{'tip': '', 'mystery': '谜面：佯习伪文 （打俗语四字）', 'answer': '谜底：真才实学'}
{'tip': '小贴士：“敌酋”别解为“对敌的头头”。', 'mystery': '谜面：击毙敌酋 （打一口语）', 'answer': '谜底：死对头'}
{'tip': '', 'mystery': '谜面：双移红烛看新娘 （打一常言俗语六字）', 'answer': '谜底：重点照顾对象'}
{'tip': '', 'mystery': '谜面：携来百侣曾游 （打俗语四字）', 'answer': '谜底：拉人下水'}
{'tip': '', 'mystery': '谜面：旭日初升最好看 （打俗语四字）', 'answer': '谜底：阳刚之美'}
{'tip': '', 'mystery': '谜面：燕山雪花大如席 （打俗语五字）', 'answer': '谜底：有点飘飘然'}
{'tip': '', 'mystery': '谜面：一道残阳铺水中 （打俗语四字）', 'answer': '谜底：流光溢彩'}
{'tip': '', 'mystery': '谜面：阴、阳、中 （打俗语三字）', 'answer': '谜底：代表性'}
{'tip': '', 'mystery': '谜面：谢绝参观 （打俗语四字）', 'answer': '谜底：不同意见'}
{'tip': '', 'mystery': '谜面：仰面青天哭断云 （打俗语三字）', 'answer': '谜底：对上号'}
{'tip': '小贴士：空想（响）！', 'mystery': '谜面：在飞机上放鞭炮 （打二字俗语）', 'answer': '谜底：空想'}
{'tip': '', 'mystery': '谜面：一肚子火 （打俗语三字）', 'answer': '谜底：热心肠'}
{'tip': '', 'mystery': '谜面：一江风 （打俗语四字）', 'answer': '谜底：流里流气'}
{'tip': '', 'mystery': '谜面：一事无成两鬓斑 （打俗语四字）', 'answer': '谜底：老没出息'}
{'tip': '', 'mystery': '谜面：久旱不雨愁煞人 （打俗语三字）', 'answer': '谜底：干着急'}
{'tip': '', 'mystery': '谜面：举棋不定是下策 （打俗语四字）', 'answer': '谜底：走为上着'}
{'tip': '', 'mystery': '谜面：控制人口增长 （打俗语三字）', 'answer': '谜底：多多嘴'}
{'tip': '', 'mystery': '谜面：先莫动桨，且听命令。 （打五字常用语）', 'answer': '谜底：不能划等号'}
{'tip': '', 'mystery': '谜面：向来吟秀句 （打俗语五字）', 'answer': '谜底：常言说得好'}
{'tip': '', 'mystery': '谜面：小船载走相思意 （打俗语四字）', 'answer': '谜底：刀下留人'}
{'tip': '', 'mystery': '谜面：小桃逢时着红妆 （打俗语四字）', 'answer': '谜底：非常出色'}
{'tip': '', 'mystery': '谜面：邂逅 （打俗语三字）', 'answer': '谜底：无意见'}
{'tip': '', 'mystery': '谜面：验钞机器失灵，只辨风景一面。 （打俗语五字）', 'answer': '谜底：翻脸不认人'}
{'tip': '', 'mystery': '谜面：一错再错 （打俗语三字）', 'answer': '谜底：过不去'}
{'tip': '', 'mystery': '谜面：小心伺候楚霸王 （打俗语四字）', 'answer': '谜底：注意事项'}
{'tip': '', 'mystery': '谜面：新生儿死亡 （打俗语四字）', 'answer': '谜底：无名小卒'}
{'tip': '', 'mystery': '谜面：验钞机谁使都灵 （打俗语五字）', 'answer': '谜底：认钱不认人'}
{'tip': '小贴士：“想”字不分开，就是“心”与“相”连接在一起。', 'mystery': '谜面：心相连 （打三字俗语）', 'answer': '谜底：想不开'}
{'tip': '', 'mystery': '谜面：新婚乐 （打俗语四字）', 'answer': '谜底：讨人喜欢'}
{'tip': '', 'mystery': '谜面：行行不停歇 （打俗语三字）', 'answer': '谜底：帮帮忙'}
{'tip': '', 'mystery': '谜面：眩目 （打五字口语）', 'answer': '谜底：两眼一抹黑'}
{'tip': '', 'mystery': '谜面：一米 （打俗语三字）', 'answer': '谜底：合得来'}
{'tip': '', 'mystery': '谜面：一曲阳春白雪 （打俗语三字）', 'answer': '谜底：唱高调'}
{'tip': '', 'mystery': '谜面：依你依你就依你 （打四字乞丐口语）', 'answer': '谜底：行行好吧'}
{'tip': '', 'mystery': '谜面：寻得桃源好避秦 （打四字俗语）', 'answer': '谜底：逃之夭夭'}
{'tip': '', 'mystery': '谜面：也来个女扮男装 （打俗语三字）', 'answer': '谜底：耍花样'}
{'tip': '', 'mystery': '谜面：一个死者对生者的访问 （打俗语三字）', 'answer': '谜底：活见鬼'}
{'tip': '', 'mystery': '谜面：一朝选在群王侧 （打俗语四字）', 'answer': '谜底：爱情至上'}
{'tip': '', 'mystery': '谜面：一路上多保重 （打俗语三字）', 'answer': '谜底：行行好'}
{'tip': '', 'mystery': '谜面：一心以为鸿鹄将至 （打俗语三字）', 'answer': '谜底：没想着'}
{'tip': '', 'mystery': '谜面：行医 （打俗语四字）', 'answer': '谜底：走着瞧'}
{'tip': '', 'mystery': '谜面：休去倚危栏 （打俗语三字）', 'answer': '谜底：靠不住'}
{'tip': '', 'mystery': '谜面：宣炉 （打五字口语）', 'answer': '谜底：缺德带冒烟'}
{'tip': '', 'mystery': '谜面：巡回演讲 （打俗语三字）', 'answer': '谜底：外行话'}
{'tip': '', 'mystery': '谜面：一诗千改心如字 （打俗语四字）', 'answer': '谜底：作风严谨'}
{'tip': '', 'mystery': '谜面：衣钵难觅传人，遍寻终无才俊。 （打八字俗语）', 'answer': '谜底：求生不得，求死不能'}
{'tip': '', 'mystery': '谜面：休要话当年 （打俗语四字）', 'answer': '谜底：说不过去'}
{'tip': '', 'mystery': '谜面：牙好，胃口就好。 （打俗语三字）', 'answer': '谜底：吃得消'}
{'tip': '', 'mystery': '谜面：雁阵已从一字变 （打俗语四字）', 'answer': '谜底：重新做人'}
{'tip': '', 'mystery': '谜面：咬耳朵 （打俗语四字）', 'answer': '谜底：小道消息'}
{'tip': '', 'mystery': '谜面：一代更比一代强 （打俗语三字）', 'answer': '谜底：少壮派'}
{'tip': '', 'mystery': '谜面：一曲请君倾耳听 （打俗语四字）', 'answer': '谜底：乐于奉献'}
{'tip': '', 'mystery': '谜面：衣衫笔挺 （打俗语三字）', 'answer': '谜底：不屈服'}
{'tip': '', 'mystery': '谜面：劝君莫饮劣质酒（打五字口语）', 'answer': '谜底：只求人品好'}
{'tip': '小贴士：“羊年”在马年之后，duang！', 'mystery': '谜面：羊年新春一声duang （打三字俗语）', 'answer': '谜底：马后炮'}
{'tip': '', 'mystery': '谜面：狗咬鸭子 （打一俗语）', 'answer': '谜底：呱呱叫'}
{'tip': '', 'mystery': '谜面：吃饺子不吃馅 （打一俗语）', 'answer': '谜底：调皮'}
{'tip': '', 'mystery': '谜面：吕布戏貂蝉 （打一俗语）', 'answer': '谜底：英雄难过美人关'}
{'tip': '', 'mystery': '谜面：这一章情节纯属虚构 （打五字俗语）', 'answer': '谜底：没有那回事'}
{'tip': '', 'mystery': '谜面：赶车不带鞭子 （打四字俗语）', 'answer': '谜底：光拍马屁'}
{'tip': '', 'mystery': '谜面：飞机上弹琴 （打二字俗语）', 'answer': '谜底：空谈'}
{'tip': '', 'mystery': '谜面：一对蜻蜓点水 （打俗语四字）', 'answer': '谜底：有两下子'}
{'tip': '', 'mystery': '谜面：一男附书至 （打俗语三字）', 'answer': '谜底：老两口'}
{'tip': '', 'mystery': '谜面：一星期方见药效 （打俗语四字）', 'answer': '谜底：服务周到'}
{'tip': '', 'mystery': '谜面：洋银盘光载纪念币 （打八字俗语）', 'answer': '谜底：外国的月亮特别圆'}
{'tip': '', 'mystery': '谜面：要扶持贫困户 （打俗语五字）', 'answer': '谜底：得理不饶人'}
{'tip': '', 'mystery': '谜面：夜久语声绝 （打五字口语）', 'answer': '谜底：话不说不明'}
{'tip': '', 'mystery': '谜面：一鞭打死过街鼠 （打俗语三字）', 'answer': '谜底：抽冷子'}
{'tip': '', 'mystery': '谜面：一定要实事求是 （打俗语四字）', 'answer': '谜底：真不容易'}
{'tip': '', 'mystery': '谜面：一盘没下完的棋 （打俗语三字）', 'answer': '谜底：未定局'}
{'tip': '', 'mystery': '谜面：一阴一阳之谓道 （打俗语十字）', 'answer': '谜底：见人说人话，见鬼说鬼话'}
{'tip': '', 'mystery': '谜面：一醉解千愁 （打三字口语）', 'answer': '谜底：干得欢'}
{'tip': '', 'mystery': '谜面：三九严寒何所惧 （打俗语三字）', 'answer': '谜底：冷不防'}
{'tip': '', 'mystery': '谜面：闪烁其辞 （打三字口语）', 'answer': '谜底：说不定'}
{'tip': '', 'mystery': '谜面：少年未识愁滋味 （打俗语四字）', 'answer': '谜底：不大乐意'}
{'tip': '', 'mystery': '谜面：一根筷子吃藕 （打一俗语）', 'answer': '谜底：专挑眼'}
{'tip': '', 'mystery': '谜面：小扣柴扉久不开 （打俗语三字）', 'answer': '谜底：打通关'}
{'tip': '', 'mystery': '谜面：兄长不能任一把手 （打俗语四字）', 'answer': '谜底：大难当头'}
{'tip': '', 'mystery': '谜面：一点错误也应觉察 （打俗语三字）', 'answer': '谜底：义务感'}
{'tip': '', 'mystery': '谜面：一年之计在于春 （打俗语四字）', 'answer': '谜底：四季长青'}
{'tip': '', 'mystery': '谜面：牙医 （打俗语四字）', 'answer': '谜底：专业对口'}
{'tip': '', 'mystery': '谜面：一辈子画虎 （打俗语三字）', 'answer': '谜底：老作风'}
{'tip': '', 'mystery': '谜面：一目了然 （打俗语三字）', 'answer': '谜底：不重视'}
{'tip': '', 'mystery': '谜面：一曲阳春送友人 （打俗语四字）', 'answer': '谜底：别唱高调'}
{'tip': '', 'mystery': '谜面：一着不慎，满盘皆输。 （打俗语六字）', 'answer': '谜底：这下子全完了'}
{'tip': '', 'mystery': '谜面：有目共睹 （打俗语三字）', 'answer': '谜底：参加者'}
{'tip': '', 'mystery': '谜面：一缕青丝成白头 （打俗语四字）', 'answer': '谜底：发生变化'}
{'tip': '', 'mystery': '谜面：一曲梨园飞宝岛 （打俗语四字）', 'answer': '谜底：唱对台戏'}
{'tip': '', 'mystery': '谜面：一身夹袄 （打俗语七字）', 'answer': '谜底：只重衣衫不重人'}
{'tip': '', 'mystery': '谜面：一言值千斤 （打俗语四字）', 'answer': '谜底：贵在表现'}
{'tip': '', 'mystery': '谜面：一再说书好 （打俗语七字）', 'answer': '谜底：三句话不离本行'}
