{'tip': '小贴士：“原”字的中间“白”与“一”组合，可成“百”字。“集中”意扣“合”。', 'mystery': '谜面：一到中原就集中 （打二字中药）', 'answer': '谜底：百合'}
{'tip': '小贴士：桔梗，桔梗科桔梗属植物，多年生草本，叶子卵形或卵状披针形，花暗蓝色或暗紫白色，可作观赏花卉；朝鲜族人用作野菜食用；其根可入药，有止咳祛痰、宣肺、排脓等作用，中医常用药。', 'mystery': '谜面：吉林在变化 （中药名）', 'answer': '谜底：桔梗'}
{'tip': '小贴士：蝉蜕，中药名，全形似蝉而中空，稍弯曲。', 'mystery': '谜面：凭票取款·徐妃格 （中药名）', 'answer': '谜底：蝉蜕'}
{'tip': '小贴士：安息香出自《唐本草》。', 'mystery': '谜面：川为静春波 （中药名）', 'answer': '谜底：安息香'}
{'tip': '小贴士：本品是以乳酸亚铁、维生素C、白砂糖、柠檬酸、山梨酸钾、纯化水为主要原料制成的保健食品，具有补充铁、维生素C的保健功能。', 'mystery': '谜面：卞和泣断楚山下 （打一药名）', 'answer': '谜底：血中宝'}
{'tip': '小贴士：毛冬青主治清热解毒，活血通络。', 'mystery': '谜面：头发三九黑 （中药名）', 'answer': '谜底：毛冬青'}
{'tip': '小贴士：人参补气第一，三七补血第一，味同而功亦等，故称人参三七，为中药中之最珍贵者。', 'mystery': '谜面：工作计划 （中药名）', 'answer': '谜底：三七'}
{'tip': '小贴士：路路通具通利之性，功能行气宽中而止痛，在临床上用于脘腹胀痛、大便不爽等症，可与木香、乌药、枳壳等同用。', 'mystery': '谜面：九曲羊肠行不断 （中药名）', 'answer': '谜底：路路通'}
{'tip': '小贴士：天冬即天门冬，性寒，味甘，微苦。具有养阴清热，润肺滋肾的功效。', 'mystery': '谜面：秋后二人荡秋千 （中药名）', 'answer': '谜底：天冬'}
{'tip': '', 'mystery': '谜面：双人木床 （中药名）', 'answer': '谜底：天麻'}
{'tip': '小贴士：牛黄，是指牛科动物黄牛或水牛的胆囊结石。', 'mystery': '谜面：钮 （中药名）', 'answer': '谜底：牛黄'}
{'tip': '小贴士：大云又名肉苁蓉，英文名Desertliving Cistanche，具有补肾助阳，润肠通便，软坚散结的功效。', 'mystery': '谜面：口若悬河 （中药名）', 'answer': '谜底：大云'}
{'tip': '小贴士：各种蛇各有其不同的性味、功用，如“三蛇”、“五蛇”需3种或5种合用，常以“三蛇酒”“五蛇酒”供作药用。', 'mystery': '谜面：己巳年里人跃进 （中药名）', 'answer': '谜底：蛇肉'}
{'tip': '小贴士：熟地黄，中药名，又名熟地。熟地黄所含的地黄多糖具有明显的免疫抑瘤活性，还有显著的强心、利尿、保肝、降血糖、抗增生、抗渗出、抗炎、抗真菌、抗放射等作用。', 'mystery': '谜面：乡恋 （中药名）', 'answer': '谜底：熟地'}
{'tip': '小贴士：《本草正义》：“治肺胃燥热，津液枯涸，口渴嗌干等症，而胃火炽盛，燥渴消谷，多食易饥者，尤有捷效”。', 'mystery': '谜面：十二点后个个到 （中药名）', 'answer': '谜底：玉竹'}
{'tip': '小贴士：此物有小毒！', 'mystery': '谜面：上言加餐饭 （中药名）', 'answer': '谜底：白果'}
{'tip': '小贴士：用于脾肾虚损所致的腰膝酸痛，耳鸣目眩，形体消瘦，食欲减退，牙根酸痛。', 'mystery': '谜面：橙黄绿青蓝紫 （中药名）', 'answer': '谜底：还少丹'}
{'tip': '小贴士：此物又名胶木，为杜仲科植物。是中国名贵滋补药材。以杜仲叶为原料的杜仲茶具补肝肾、强筋骨、降血压、安胎等诸多功效。', 'mystery': '谜面：休将神州支离碎 （中药名）', 'answer': '谜底：杜仲'}
{'tip': '', 'mystery': '谜面：秋水共长天一色 （中药名二）', 'answer': '谜底：白及，川芎'}
{'tip': '', 'mystery': '谜面：枝头点点呈春意 （中药名）', 'answer': '谜底：米曲'}
{'tip': '', 'mystery': '谜面：悟空难逃如来掌 （中药名）', 'answer': '谜底：神仙一把抓'}
{'tip': '小贴士：此物又名片脑、桔片、龙脑香、梅花冰片、羯布罗香、梅花脑、冰片脑、梅冰等，其可用于用于闭证神昏、用于目赤肿痛，喉痹口疮、用于疮疡肿痛，溃后不敛等。', 'mystery': '谜面：惟解漫天作飞雪 （中药名）', 'answer': '谜底：冰片'}
{'tip': '小贴士：此物多为规则的块状结晶,常呈斜方柱形，有棱角白色或黄色，表面平滑，有玻璃样光泽，透明或不透明。有完全的解理，故晶体可沿三个不同方向劈开。质坚硬而脆，硬度3，比重2.7，条痕为白色或淡灰色，敲击时多呈小块斜方体碎裂。断面平坦，用小刀可以刻划。气微，味淡。', 'mystery': '谜面：冰岩 （中药名）', 'answer': '谜底：寒水石'}
{'tip': '小贴士：此物又名田七，因其播种后三至七年挖采而且每株长三个叶柄， 每个叶柄生七个叶片，故名三七。其茎、叶、花均可入药。', 'mystery': '谜面：昔日之所无 （中药名）', 'answer': '谜底：三七'}
{'tip': '小贴士：此花是一种传统中药材，具有行血去瘀、凉血祛风之功能，味辛酸，性微寒归肝、心包经、功能活血散瘀，凉血祛风。主治月经不调、经闭癓瘕、产后乳肿、皮肤瘙痒、痤疮等病症。', 'mystery': '谜面：九重春色 （中药名）', 'answer': '谜底：凌霄花'}
{'tip': '小贴士：此物又名叶下红、红背叶、红叶草、红花草、羊蹄草、红背果、石青红等，为菊科一、二年生草本植物。', 'mystery': '谜面：赤也为之小 （中药名）', 'answer': '谜底：一点红'}
{'tip': '小贴士：青春宝抗衰老片适应症： 益气养阴、宁心安神。用于中、老年体弱者因气阴两虚所至的神疲乏力，心悸气短、少气懒言、头晕目眩、潮热盗汗、耳鸣健忘、烦燥失眠等症。', 'mystery': '谜面：莫让年华付水流 （中药名）', 'answer': '谜底：青春宝'}
{'tip': '', 'mystery': '谜面：心如明镜台 （中药名）', 'answer': '谜底：人中白'}
{'tip': '', 'mystery': '谜面：踏雪寻梅 （中药名）', 'answer': '谜底：款冬花'}
{'tip': '', 'mystery': '谜面：一见如故，念念不忘。 （中药名）', 'answer': '谜底：苜蓿'}
{'tip': '', 'mystery': '谜面：万花沿路放 （中药名）', 'answer': '谜底：遍地锦'}
{'tip': '', 'mystery': '谜面：人人都有报国心 （中药名）', 'answer': '谜底：玉竹'}
{'tip': '', 'mystery': '谜面：飞起玉龙三百万 （中药名）', 'answer': '谜底：冲天白'}
{'tip': '', 'mystery': '谜面：训 （中药名二）', 'answer': '谜底：白前，三颗叶'}
{'tip': '', 'mystery': '谜面：哑谜 （中药名）', 'answer': '谜底：无声虎'}
{'tip': '', 'mystery': '谜面：十 （中药名）', 'answer': '谜底：三星补汁'}
{'tip': '', 'mystery': '谜面：回也不愚 （中药名二）', 'answer': '谜底：当归，益智'}
{'tip': '', 'mystery': '谜面：举头望明月 （中药名）', 'answer': '谜底：怀熟地'}
{'tip': '', 'mystery': '谜面：开支公布 （中药名）', 'answer': '谜底：金银花露'}
{'tip': '', 'mystery': '谜面：小白长红越女腮 （中药名）', 'answer': '谜底：粉丹皮'}
{'tip': '', 'mystery': '谜面：赫 （中药名）', 'answer': '谜底：红丹'}
{'tip': '', 'mystery': '谜面：花落云飞蜓展冀 （中药名）', 'answer': '谜底：射干'}
{'tip': '', 'mystery': '谜面：回到夏威夷 （打一药品名）', 'answer': '谜底：复方炎得平'}
{'tip': '', 'mystery': '谜面：千树万树梨花开 （中药名）', 'answer': '谜底：广木香'}
{'tip': '', 'mystery': '谜面：九点上楼依次到 （中药名）', 'answer': '谜底：再造丸'}
{'tip': '', 'mystery': '谜面：花儿为什么这样红 （中药名）', 'answer': '谜底：和血丹'}
{'tip': '', 'mystery': '谜面：请日试万言倚马可待 （中药名）', 'answer': '谜底：车前草'}
{'tip': '', 'mystery': '谜面：得志便猖狂 （中药名）', 'answer': '谜底：狼毒'}
{'tip': '', 'mystery': '谜面：寿山之首 （中药名）', 'answer': '谜底：田黄'}
{'tip': '', 'mystery': '谜面：磨刀不误砍柴工 （中药名）', 'answer': '谜底：得利益多'}
{'tip': '', 'mystery': '谜面：雪每先秋降 （中药名）', 'answer': '谜底：黄连素'}
{'tip': '', 'mystery': '谜面：东方红 （中药名）', 'answer': '谜底：朝阳丹'}
{'tip': '', 'mystery': '谜面：三言两语 （中药名）', 'answer': '谜底：白五'}
{'tip': '', 'mystery': '谜面：东方之花 （中药名）', 'answer': '谜底：木香'}
{'tip': '', 'mystery': '谜面：莫用小人 （中药名）', 'answer': '谜底：使君子'}
{'tip': '', 'mystery': '谜面：几度举头望旭升 （中药名二）', 'answer': '谜底：连翘，首乌'}
{'tip': '', 'mystery': '谜面：八 （中药名）', 'answer': '谜底：五加参'}
{'tip': '', 'mystery': '谜面：又是一年芳草绿 （中药名二）', 'answer': '谜底：木通，苏叶'}
{'tip': '', 'mystery': '谜面：欲语泪先流 （中药名二）', 'answer': '谜底：白前，滴水珠'}
{'tip': '', 'mystery': '谜面：育龄夫妇坚持避孕 （中药名）', 'answer': '谜底：对节生'}
{'tip': '', 'mystery': '谜面：主动落实避孕措施 （中药名二）', 'answer': '谜底：防己，大腹皮'}
{'tip': '', 'mystery': '谜面：象 （中药名）', 'answer': '谜底：车前子'}
{'tip': '', 'mystery': '谜面：在那桃花盛开的地方 （中药名）', 'answer': '谜底：一片丹'}
{'tip': '', 'mystery': '谜面：战罢玉龙三百万 （中药名）', 'answer': '谜底：飞冰片'}
{'tip': '', 'mystery': '谜面：一番酷暑除却尽，秋菊冬霜相继来。 （药品冠药效）', 'answer': '谜底：清热金银花露'}
{'tip': '', 'mystery': '谜面：不教污淖陷沟渠 （中药名）', 'answer': '谜底：净当归身'}
{'tip': '', 'mystery': '谜面：太 （中药名）', 'answer': '谜底：天南星'}
{'tip': '', 'mystery': '谜面：闹天宫 （中药名二）', 'answer': '谜底：猴头，威灵仙'}
{'tip': '', 'mystery': '谜面：十分快乐迎壬申 （中药名二）', 'answer': '谜底：猴欢喜，三七'}
{'tip': '', 'mystery': '谜面：猪八戒照镜子 （中药名）', 'answer': '谜底：二丑'}
{'tip': '', 'mystery': '谜面：分别在日出 （中药名）', 'answer': '谜底：光明散'}
{'tip': '', 'mystery': '谜面：一定要讲团结 （中药名）', 'answer': '谜底：百合'}
{'tip': '', 'mystery': '谜面：冲天香阵 （中药名）', 'answer': '谜底：凌霄花'}
{'tip': '', 'mystery': '谜面：九皋声闻落风前 （中药名）', 'answer': '谜底：鹤虱'}
{'tip': '', 'mystery': '谜面：覃 （中药名）', 'answer': '谜底：茜草根'}
{'tip': '', 'mystery': '谜面：丁年奉使皓首还 （中药名四）', 'answer': '谜底：苏子，前胡，当归，白头翁'}
{'tip': '', 'mystery': '谜面：土 （中草药名二）', 'answer': '谜底：五加，六定'}
{'tip': '', 'mystery': '谜面：一表堂堂 （中药名）', 'answer': '谜底：云母'}
{'tip': '', 'mystery': '谜面：大小参差书体狂 （中药名）', 'answer': '谜底：灯草'}
{'tip': '', 'mystery': '谜面：子媳 （中药名）', 'answer': '谜底：鼠妇'}
{'tip': '', 'mystery': '谜面：徘徊于斗牛之间 （药名）', 'answer': '谜底：天花'}
{'tip': '', 'mystery': '谜面：断肠悲痛 （药名）', 'answer': '谜底：通草'}
{'tip': '', 'mystery': '谜面：祖国山河要统一 （中药名）', 'answer': '谜底：台湾当归'}
{'tip': '', 'mystery': '谜面：茯苓 （中药）', 'answer': '谜底：夏枯草'}
{'tip': '', 'mystery': '谜面：一年十二月 （中药名）', 'answer': '谜底：四季青'}
{'tip': '', 'mystery': '谜面：天下纷争成鼎足 （中药带数量）', 'answer': '谜底：广角三分'}
{'tip': '', 'mystery': '谜面：刀枪入库，马放南山。 （中药名）', 'answer': '谜底：武力散'}
{'tip': '', 'mystery': '谜面：悔不当初轻别离 （中药带量）', 'answer': '谜底：前胡一分'}
{'tip': '', 'mystery': '谜面：五月望 （中药名）', 'answer': '谜底：半夏'}
{'tip': '', 'mystery': '谜面：初次打靶 （打一中药名）', 'answer': '谜底：人头发'}
{'tip': '', 'mystery': '谜面：伶仃孤苦至于成立 （中药名二）', 'answer': '谜底：童便，独活'}
{'tip': '', 'mystery': '谜面：出水芙蓉朝婵娟 （中药名）', 'answer': '谜底：对月莲'}
{'tip': '', 'mystery': '谜面：言不及里 （中药）', 'answer': '谜底：陈皮'}
{'tip': '', 'mystery': '谜面：倒是一缄书为了媒证 （中药）', 'answer': '谜底：冰片'}
{'tip': '', 'mystery': '谜面：老人办婚事，儿女皆喜悦。 （中药四）', 'answer': '谜底：白头翁，续断，千金子，合欢'}
{'tip': '', 'mystery': '谜面：日上三竿犹作夜 （中药二）', 'answer': '谜底：阳起，安息香'}
{'tip': '', 'mystery': '谜面：玉阶生白露 （中药名）', 'answer': '谜底：寒水石'}
{'tip': '', 'mystery': '谜面：满怀春恨又秋风 （中草药）', 'answer': '谜底：郁金'}
{'tip': '', 'mystery': '谜面：晓来蝶蜂为谁忙 （中草药）', 'answer': '谜底：天花粉'}
{'tip': '', 'mystery': '谜面：望星空 （中药名）', 'answer': '谜底：天麻'}
{'tip': '', 'mystery': '谜面：壬申伊始 （中药名）', 'answer': '谜底：猴头'}
{'tip': '', 'mystery': '谜面：自古嫦娥爱少年 （中药名）', 'answer': '谜底：青春宝'}
{'tip': '', 'mystery': '谜面：一年之计在于春 （中药名）', 'answer': '谜底：四季花'}
{'tip': '', 'mystery': '谜面：秋尽江南草未凋 （中药名）', 'answer': '谜底：冬青'}
{'tip': '', 'mystery': '谜面：齐天大圣到此游 （中药名二）', 'answer': '谜底：猴儿尿，佛手'}
{'tip': '', 'mystery': '谜面：万岁更相送 （中药名）', 'answer': '谜底：王不留行'}
{'tip': '', 'mystery': '谜面：昂首向前四方春 （中药名）', 'answer': '谜底：白果'}
{'tip': '', 'mystery': '谜面：白素贞口衔灵芝 （中药名）', 'answer': '谜底：蛇含草'}
{'tip': '', 'mystery': '谜面：产房 （中药名）', 'answer': '谜底：生地'}
{'tip': '', 'mystery': '谜面：离别的挂念 （中草药名）', 'answer': '谜底：白芍'}
{'tip': '', 'mystery': '谜面：赤日炎炎似火烧 （中药名）', 'answer': '谜底：苦地丁'}
{'tip': '', 'mystery': '谜面：半山柳树田头栽 （中药名）', 'answer': '谜底：安石榴'}
{'tip': '', 'mystery': '谜面：甲申 （中药名）', 'answer': '谜底：猴头'}
{'tip': '', 'mystery': '谜面：空中大战孙悟空 （中药名二）', 'answer': '谜底：八角，猴头'}
{'tip': '', 'mystery': '谜面：汉白玉 （中药名）', 'answer': '谜底：男宝'}
{'tip': '', 'mystery': '谜面：风卷残云稀疏雨 （中成药）', 'answer': '谜底：天水散'}
{'tip': '', 'mystery': '谜面：壬申年有个美好开端 （中药名）', 'answer': '谜底：猴姜'}
{'tip': '', 'mystery': '谜面：离乱而见凤雏之心 （打一中药）', 'answer': '谜底：远志'}
{'tip': '', 'mystery': '谜面：请客赏腊梅 （中药）', 'answer': '谜底：款冬花'}
{'tip': '', 'mystery': '谜面：鲁直擅长张颠书 （中药二）', 'answer': '谜底：黄精，通草'}
{'tip': '小贴士：“香”，借指“花”。', 'mystery': '谜面：落英缤纷 （打二字中药名）', 'answer': '谜底：红花散'}
{'tip': '', 'mystery': '谜面：梁上君子 （中药名三）', 'answer': '谜底：木贼，木耳，通脱木'}
{'tip': '', 'mystery': '谜面：三藏缘何念紧箍 （中药名）', 'answer': '谜底：制猴头'}
{'tip': '', 'mystery': '谜面：甫出娘胎哭吃奶 （中成药）', 'answer': '谜底：生命一号口服液'}
{'tip': '', 'mystery': '谜面：过后方知 （中药名）', 'answer': '谜底：前胡'}
{'tip': '', 'mystery': '谜面：碎叶城 （中药二）', 'answer': '谜底：白降，生地'}
{'tip': '', 'mystery': '谜面：自卫反击战 （中药名二）', 'answer': '谜底：防己，落得打'}
{'tip': '', 'mystery': '谜面：胜境重游半改观 （中药二冠量）', 'answer': '谜底：五分熟地，五分生地'}
{'tip': '', 'mystery': '谜面：东坡投石月当头 （中药名）', 'answer': '谜底：皮硝'}
{'tip': '', 'mystery': '谜面：火 （中药名）', 'answer': '谜底：人参再造丸'}
{'tip': '', 'mystery': '谜面：减负 （中药名）', 'answer': '谜底：千斤拔'}
{'tip': '', 'mystery': '谜面：心心相印 （新药）', 'answer': '谜底：盖中盖'}
{'tip': '', 'mystery': '谜面：漫游五岳每拈杯 （中药汤头）', 'answer': '谜底：常山饮'}
{'tip': '', 'mystery': '谜面：家兄者钱也 （中药名）', 'answer': '谜底：昆布'}
{'tip': '', 'mystery': '谜面：团荷泻露 （中药名）', 'answer': '谜底：叶下珠'}
{'tip': '', 'mystery': '谜面：天增岁月人开泰 （中成药）', 'answer': '谜底：更年安'}
{'tip': '', 'mystery': '谜面：波澜不惊 （打一中药）', 'answer': '谜底：水安息'}
{'tip': '', 'mystery': '谜面：迫切求答 （中草药）', 'answer': '谜底：急解索'}
{'tip': '', 'mystery': '谜面：青蚨飞去又飞来 （带量中药名）', 'answer': '谜底：一钱旋复'}
{'tip': '', 'mystery': '谜面：金谷筵开 （中药）', 'answer': '谜底：石燕'}
{'tip': '', 'mystery': '谜面：一江春水向东流 （中药名二）', 'answer': '谜底：川连，通大海'}
{'tip': '', 'mystery': '谜面：敢道人之所难言 （中药名）', 'answer': '谜底：云胆'}
{'tip': '', 'mystery': '谜面：人心不足蛇吞象 （中药名）', 'answer': '谜底：延胡索'}
{'tip': '', 'mystery': '谜面：急急发言·梨花格 （中药名）', 'answer': '谜底：苍术'}
{'tip': '', 'mystery': '谜面：山中无虎谁称王 （中药名）', 'answer': '谜底：猴儿掌'}
{'tip': '', 'mystery': '谜面：如来五指压大圣 （中药名）', 'answer': '谜底：制猴头'}
{'tip': '', 'mystery': '谜面：阮囊羞涩 （中药名带量）', 'answer': '谜底：当归一钱'}
{'tip': '', 'mystery': '谜面：不知不觉已贯彻 （中药名）', 'answer': '谜底：木通'}
{'tip': '', 'mystery': '谜面：武松杀嫂·卷帘格 （中药）', 'answer': '谜底：穿心莲'}
{'tip': '', 'mystery': '谜面：谋及妇人 （中药）', 'answer': '谜底：问荆'}
{'tip': '', 'mystery': '谜面：吾曾三仕三见逐于君 （中药）名二）', 'answer': '谜底：杜仲，王不留行'}
{'tip': '', 'mystery': '谜面：海不扬波 （中药）', 'answer': '谜底：水安息'}
{'tip': '', 'mystery': '谜面：停车坐爱枫林晚 （中药二）', 'answer': '谜底：满山红，一见喜'}
{'tip': '', 'mystery': '谜面：幸有灵丹 （中药二）', 'answer': '谜底：没药，蚤休'}
{'tip': '', 'mystery': '谜面：五指恢恢降大圣 （中药二）', 'answer': '谜底：佛手，制猴头'}
{'tip': '', 'mystery': '谜面：异乡消息，时有时无 （药名三）', 'answer': '谜底：生地，信，续断'}
{'tip': '', 'mystery': '谜面：远芳侵古道，晴翠接荒城 （中药二）', 'answer': '谜底：通草，生地'}
{'tip': '', 'mystery': '谜面：某公 （中药带量）', 'answer': '谜底：甘松二分'}
{'tip': '', 'mystery': '谜面：双泪堕清波 （中药）', 'answer': '谜底：青皮'}
{'tip': '', 'mystery': '谜面：红了樱桃，绿了芭蕉 （中药二）', 'answer': '谜底：果丹皮，大青叶'}
{'tip': '', 'mystery': '谜面：东方欲晓 （中药）', 'answer': '谜底：木通'}
{'tip': '', 'mystery': '谜面：旧垒新巢 （中药三）', 'answer': '谜底：熟地，生地，燕窝'}
{'tip': '', 'mystery': '谜面：老蚌生珠 （中药二）', 'answer': '谜底：贝母，附子'}
{'tip': '', 'mystery': '谜面：碎 （中药二）', 'answer': '谜底：没石，车前子'}
{'tip': '', 'mystery': '谜面：露重飞难进 （中药）', 'answer': '谜底：蝉退'}
{'tip': '', 'mystery': '谜面：秋色从西来 （中药）', 'answer': '谜底：郁金'}
{'tip': '', 'mystery': '谜面：千古流芳 （中药名）', 'answer': '谜底：安息香'}
{'tip': '', 'mystery': '谜面：瀑布岁岁流不尽 （中草药二）', 'answer': '谜底：山多年，泽泻'}
{'tip': '', 'mystery': '谜面：总有一日天会晴 （中草药）', 'answer': '谜底：大青'}
{'tip': '', 'mystery': '谜面：高邮鸭蛋 （中成药名）', 'answer': '谜底：双黄连'}
{'tip': '', 'mystery': '谜面：书生碌碌竟何多 （西药名）', 'answer': '谜底：凡士林'}
{'tip': '', 'mystery': '谜面：百花丛里寄闲身 （中药名）', 'answer': '谜底：安息香'}
{'tip': '', 'mystery': '谜面：三人共话旧时情 （带量中药一）', 'answer': '谜底：一两白前'}
{'tip': '', 'mystery': '谜面：梦醒五棵柳 （中药带量）', 'answer': '谜底：苏木三两'}
{'tip': '', 'mystery': '谜面：寸土难求 （中药二）', 'answer': '谜底：地黄，金不换'}
{'tip': '', 'mystery': '谜面：而不见舆薪 （中药二）', 'answer': '谜底：车前，眼花'}
{'tip': '', 'mystery': '谜面：四月王孙皆不发 （中药）', 'answer': '谜底：夏枯草'}
{'tip': '', 'mystery': '谜面：怒火未消泪双流 （中成药）', 'answer': '谜底：正气水'}
{'tip': '', 'mystery': '谜面：皓首一聚话当年 （中药二）', 'answer': '谜底：百合，白前'}
{'tip': '', 'mystery': '谜面：东西南北中发白 （西药带量）', 'answer': '谜底：四环素一片'}
{'tip': '', 'mystery': '谜面：长眠于九泉之下 （中草药带量）', 'answer': '谜底：七两水安息'}
{'tip': '', 'mystery': '谜面：上楼乃觉才思涌 （西药）', 'answer': '谜底：感冒灵'}
{'tip': '', 'mystery': '谜面：渔阳鼙鼓动地来 （西药）', 'answer': '谜底：安乃近'}
{'tip': '', 'mystery': '谜面：蹇叔哭秦师 （中药二）', 'answer': '谜底：预知子，北当归'}
{'tip': '', 'mystery': '谜面：乃 （中药二）', 'answer': '谜底：附子，大腹皮'}
{'tip': '', 'mystery': '谜面：颍考叔何故留羹 （中药三）', 'answer': '谜底：使君，知母，当归'}
{'tip': '', 'mystery': '谜面：处处无家处处家 （中药）', 'answer': '谜底：广寄生'}
{'tip': '', 'mystery': '谜面：叹曰：如此正堪比颦儿 （西药）', 'answer': '谜底：阿斯匹林'}
{'tip': '', 'mystery': '谜面：五月秧苗长 （中药三）', 'answer': '谜底：半夏，谷芽，生地'}
{'tip': '', 'mystery': '谜面：无忧无虑无烦恼 （中药二）', 'answer': '谜底：人参，合欢'}
{'tip': '', 'mystery': '谜面：佩韦 （中药二）', 'answer': '谜底：防己，急性子'}
{'tip': '', 'mystery': '谜面：闲来无事各东西 （方剂名）', 'answer': '谜底：逍遥散'}
{'tip': '', 'mystery': '谜面：采石江边一堆土 （西药）', 'answer': '谜底：白内停'}
{'tip': '', 'mystery': '谜面：一叶遮目 （西药）', 'answer': '谜底：障眼明'}
{'tip': '', 'mystery': '谜面：有求必应 （西药）', 'answer': '谜底：可的松'}
{'tip': '', 'mystery': '谜面：不知东方之既白 （中药）', 'answer': '谜底：安息香'}
{'tip': '', 'mystery': '谜面：树树立风雪 （中药二）', 'answer': '谜底：木通，忍冬'}
{'tip': '', 'mystery': '谜面：京九贯一线，三峡截洪涛 （中药四）', 'answer': '谜底：车前，路路通，川断，急流水'}
{'tip': '', 'mystery': '谜面：残花弄影夕阳下，独揽斜竿扬小帆 （中药）', 'answer': '谜底：昆布'}
{'tip': '', 'mystery': '谜面：一树古梅翻倒影，两行雁字挂斜空 （中药）', 'answer': '谜底：杏仁'}
{'tip': '', 'mystery': '谜面：大珠小珠落玉盘 （中成药）', 'answer': '谜底：响声丸'}
{'tip': '', 'mystery': '谜面：程不识 （中草药）', 'answer': '谜底：生地'}
{'tip': '', 'mystery': '谜面：倚门倚闾 （中药名二）', 'answer': '谜底：云母，相思子'}
{'tip': '', 'mystery': '谜面：断简残篇·卷帘格 （中药名二）', 'answer': '谜底：破故纸，藁本'}
{'tip': '', 'mystery': '谜面：三过其门而不入 （药名）', 'answer': '谜底：外治水'}
{'tip': '', 'mystery': '谜面：高枕无忧 （中药）', 'answer': '谜底：安息香'}
{'tip': '', 'mystery': '谜面：美酒一杯声一曲 （中药汤剂）', 'answer': '谜底：逍遥饮'}
{'tip': '', 'mystery': '谜面：而江山不可复识矣 （中药）', 'answer': '谜底：生地'}
{'tip': '', 'mystery': '谜面：日落残花影，月斜孤帆归 （中药）', 'answer': '谜底：昆布'}
{'tip': '', 'mystery': '谜面：少年老成 （中药二）', 'answer': '谜底：童便，苍耳'}
{'tip': '', 'mystery': '谜面：颠狂柳絮随风舞 （中药）', 'answer': '谜底：闹杨花'}
{'tip': '', 'mystery': '谜面：引 （中药二）', 'answer': '谜底：白前，没药'}
{'tip': '', 'mystery': '谜面：上只有妈妈好 （中药名）', 'answer': '谜底：光知母'}
{'tip': '', 'mystery': '谜面：什么样的姜辣 （中药名二）', 'answer': '谜底：当归、苍耳'}
{'tip': '', 'mystery': '谜面：速战速决 （西药商标）', 'answer': '谜底：快克'}
{'tip': '', 'mystery': '谜面：四月将尽五月初，刮破窗纸再重糊，丈夫进京三年整，捎封信来半字无 （打四种中药）', 'answer': '谜底：半夏、防风、当归、白芷'}
{'tip': '小贴士：“香”，借指“花”。', 'mystery': '谜面：天女散花 （打二字中药）', 'answer': '谜底：降香'}
{'tip': '', 'mystery': '谜面：味道真不好，买来一大包，难吃偏要吃，不吃就糟糕 （类药的名称）', 'answer': '谜底：中药'}
{'tip': '', 'mystery': '谜面：异国 （中药名）', 'answer': '谜底：生地'}
{'tip': '', 'mystery': '谜面：千里江陵一日还 （西药名）', 'answer': '谜底：早发夕安'}
{'tip': '', 'mystery': '谜面：千门万户喜洋洋 （西药名）', 'answer': '谜底：家家乐'}
{'tip': '', 'mystery': '谜面：让他三尺又何妨 （西药名）', 'answer': '谜底：依米度'}
{'tip': '', 'mystery': '谜面：人海之中 （西药名）', 'answer': '谜底：凡士林'}
{'tip': '', 'mystery': '谜面：才思如泉涌上楼 （西药名）', 'answer': '谜底：感冒灵'}
{'tip': '', 'mystery': '谜面：大街深处静悄悄 （西药名）', 'answer': '谜底：复合奎宁'}
{'tip': '', 'mystery': '谜面：多子女多烦恼 （西药名）', 'answer': '谜底：一轻松'}
{'tip': '', 'mystery': '谜面：送你银两度荒年 （西药名）', 'answer': '谜底：金维他'}
{'tip': '', 'mystery': '谜面：我们都是炎黄子孙 （西药名）', 'answer': '谜底：非那西丁'}
{'tip': '', 'mystery': '谜面：春日到来众卉开，诸般事务集中来。备耙叱犊整耕地，浸种落秧莫徘徊 （中药名四）', 'answer': '谜底：木香，百合，牵牛，谷芽'}
{'tip': '', 'mystery': '谜面：假使东山不复起，定教万古可流芳 （中药）', 'answer': '谜底：安息香'}
{'tip': '', 'mystery': '谜面：身从何来，免用疑猜。忘其姓字，岂不怪哉 （中药名二）', 'answer': '谜底：知母，无名异'}
{'tip': '', 'mystery': '谜面：南北朝 （中药名带量）', 'answer': '谜底：高丽二分'}
{'tip': '', 'mystery': '谜面：反认他乡是故乡 （中药三）', 'answer': '谜底：生地，全当归，熟地'}
{'tip': '', 'mystery': '谜面：季冬孟夏仲春 （中药名）', 'answer': '谜底：腊梅花'}
{'tip': '', 'mystery': '谜面：明末巨变 （中药）', 'answer': '谜底：胆木'}
{'tip': '', 'mystery': '谜面：东方未明，东方未？？ （药名二）', 'answer': '谜底：白前，白微'}
{'tip': '', 'mystery': '谜面：夫执舆者为谁曰：为孔丘 （药名）', 'answer': '谜底：车前子'}
{'tip': '', 'mystery': '谜面：铜臭蚀清白 （西药）', 'answer': '谜底：公丁香'}
{'tip': '', 'mystery': '谜面：小朱利安保住布鲁塞尔 （中药二）', 'answer': '谜底：救必应，童便'}
{'tip': '', 'mystery': '谜面：只生一个负担少 （中药二）', 'answer': '谜底：独活，薄荷'}
{'tip': '', 'mystery': '谜面：若烛照数计而龟卜也 （药名）', 'answer': '谜底：石决明'}
{'tip': '', 'mystery': '谜面：溜须拍马靠送礼 （西药名）', 'answer': '谜底：阿托品'}
